time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_star, rel_err_v_star, rel_err_w_star, rel_err_dp
508, 1.26153E-02, 7.15235E-03, 5.21398E-03, 4.25715E-03, 2.21294E-04, 1.89189E-04, 1.60030E-04, 1.38313E-03
509, 1.26149E-02, 7.17629E-03, 5.22147E-03, 4.25594E-03, 2.21586E-04, 1.89494E-04, 1.60290E-04, 1.38150E-03
510, 1.26133E-02, 7.20007E-03, 5.22858E-03, 4.25458E-03, 2.21876E-04, 1.89799E-04, 1.60549E-04, 1.37987E-03
511, 1.26107E-02, 7.22369E-03, 5.23531E-03, 4.25308E-03, 2.22167E-04, 1.90105E-04, 1.60809E-04, 1.37823E-03
512, 1.26069E-02, 7.24715E-03, 5.24166E-03, 4.25143E-03, 2.22456E-04, 1.90409E-04, 1.61068E-04, 1.37658E-03
513, 1.26021E-02, 7.27045E-03, 5.24764E-03, 4.24963E-03, 2.22748E-04, 1.90714E-04, 1.61326E-04, 1.37493E-03
514, 1.25962E-02, 7.29359E-03, 5.25323E-03, 4.24768E-03, 2.23038E-04, 1.91019E-04, 1.61586E-04, 1.37326E-03
515, 1.26113E-02, 7.31656E-03, 5.25843E-03, 4.24558E-03, 2.23345E-04, 1.91323E-04, 1.61849E-04, 1.37160E-03
516, 1.26499E-02, 7.33936E-03, 5.26325E-03, 4.24334E-03, 2.23657E-04, 1.91626E-04, 1.62114E-04, 1.36992E-03
517, 1.26875E-02, 7.36200E-03, 5.26768E-03, 4.24095E-03, 2.23967E-04, 1.91928E-04, 1.62378E-04, 1.36824E-03
518, 1.27241E-02, 7.38446E-03, 5.27172E-03, 4.23841E-03, 2.24274E-04, 1.92228E-04, 1.62643E-04, 1.36655E-03
519, 1.27596E-02, 7.40676E-03, 5.27537E-03, 4.23573E-03, 2.24580E-04, 1.92530E-04, 1.62908E-04, 1.36485E-03
520, 1.27940E-02, 7.42888E-03, 5.27863E-03, 4.23289E-03, 2.24890E-04, 1.92831E-04, 1.63173E-04, 1.36315E-03
521, 1.28273E-02, 7.45083E-03, 5.28149E-03, 4.22991E-03, 2.25201E-04, 1.93134E-04, 1.63438E-04, 1.36144E-03
522, 1.28595E-02, 7.47261E-03, 5.28395E-03, 4.22678E-03, 2.25510E-04, 1.93435E-04, 1.63703E-04, 1.35972E-03
523, 1.28906E-02, 7.49421E-03, 5.28601E-03, 4.22350E-03, 2.25818E-04, 1.93736E-04, 1.63967E-04, 1.35799E-03
524, 1.29207E-02, 7.51563E-03, 5.28768E-03, 4.22007E-03, 2.26124E-04, 1.94036E-04, 1.64231E-04, 1.35625E-03
525, 1.29496E-02, 7.53688E-03, 5.28894E-03, 4.21649E-03, 2.26430E-04, 1.94336E-04, 1.64495E-04, 1.35451E-03
526, 1.29774E-02, 7.55795E-03, 5.28979E-03, 4.21276E-03, 2.26735E-04, 1.94637E-04, 1.64759E-04, 1.35276E-03
527, 1.30041E-02, 7.57883E-03, 5.29025E-03, 4.20889E-03, 2.27040E-04, 1.94938E-04, 1.65021E-04, 1.35100E-03
528, 1.30297E-02, 7.59954E-03, 5.29029E-03, 4.20487E-03, 2.27347E-04, 1.95237E-04, 1.65286E-04, 1.34923E-03
529, 1.30541E-02, 7.62006E-03, 5.28993E-03, 4.20069E-03, 2.27657E-04, 1.95534E-04, 1.65550E-04, 1.34746E-03
530, 1.30775E-02, 7.64040E-03, 5.28916E-03, 4.19637E-03, 2.27965E-04, 1.95831E-04, 1.65814E-04, 1.34567E-03
531, 1.30996E-02, 7.66055E-03, 5.28798E-03, 4.19190E-03, 2.28272E-04, 1.96127E-04, 1.66076E-04, 1.34388E-03
532, 1.31206E-02, 7.68052E-03, 5.28639E-03, 4.18728E-03, 2.28578E-04, 1.96422E-04, 1.66338E-04, 1.34208E-03
533, 1.31405E-02, 7.70030E-03, 5.28439E-03, 4.18252E-03, 2.28885E-04, 1.96717E-04, 1.66601E-04, 1.34027E-03
534, 1.31592E-02, 7.71990E-03, 5.28198E-03, 4.17760E-03, 2.29190E-04, 1.97011E-04, 1.66876E-04, 1.33845E-03
535, 1.31768E-02, 7.73930E-03, 5.27915E-03, 4.17253E-03, 2.29493E-04, 1.97303E-04, 1.67149E-04, 1.33663E-03
536, 1.31932E-02, 7.75852E-03, 5.27590E-03, 4.16731E-03, 2.29795E-04, 1.97593E-04, 1.67422E-04, 1.33479E-03
537, 1.32084E-02, 7.77754E-03, 5.27224E-03, 4.16195E-03, 2.30096E-04, 1.97883E-04, 1.67694E-04, 1.33295E-03
538, 1.32225E-02, 7.79637E-03, 5.26817E-03, 4.15643E-03, 2.30396E-04, 1.98171E-04, 1.67967E-04, 1.33110E-03
539, 1.32354E-02, 7.81501E-03, 5.26367E-03, 4.15077E-03, 2.30695E-04, 1.98461E-04, 1.68239E-04, 1.32924E-03
540, 1.32471E-02, 7.83345E-03, 5.25876E-03, 4.14495E-03, 2.30992E-04, 1.98749E-04, 1.68513E-04, 1.32737E-03
541, 1.32576E-02, 7.85170E-03, 5.25343E-03, 4.13899E-03, 2.31289E-04, 1.99037E-04, 1.68786E-04, 1.32549E-03
542, 1.32670E-02, 7.86975E-03, 5.24768E-03, 4.13287E-03, 2.31587E-04, 1.99327E-04, 1.69059E-04, 1.32359E-03
543, 1.32751E-02, 7.88761E-03, 5.24151E-03, 4.12661E-03, 2.31885E-04, 1.99616E-04, 1.69332E-04, 1.32169E-03
544, 1.32821E-02, 7.90527E-03, 5.23492E-03, 4.12019E-03, 2.32180E-04, 1.99906E-04, 1.69604E-04, 1.31977E-03
545, 1.32879E-02, 7.92273E-03, 5.22791E-03, 4.11363E-03, 2.32473E-04, 2.00196E-04, 1.69876E-04, 1.31785E-03
546, 1.32924E-02, 7.93999E-03, 5.22048E-03, 4.10692E-03, 2.32766E-04, 2.00484E-04, 1.70147E-04, 1.31591E-03
547, 1.32958E-02, 7.95705E-03, 5.21263E-03, 4.10005E-03, 2.33057E-04, 2.00770E-04, 1.70417E-04, 1.31395E-03
548, 1.32980E-02, 7.97391E-03, 5.20436E-03, 4.09304E-03, 2.33345E-04, 2.01056E-04, 1.70687E-04, 1.31199E-03
549, 1.32990E-02, 7.99056E-03, 5.19566E-03, 4.08587E-03, 2.33630E-04, 2.01343E-04, 1.70956E-04, 1.31001E-03
550, 1.32987E-02, 8.00702E-03, 5.18655E-03, 4.07856E-03, 2.33916E-04, 2.01630E-04, 1.71225E-04, 1.30802E-03
551, 1.32973E-02, 8.02327E-03, 5.17701E-03, 4.07109E-03, 2.34200E-04, 2.01920E-04, 1.71493E-04, 1.30601E-03
552, 1.32947E-02, 8.03931E-03, 5.16705E-03, 4.06348E-03, 2.34483E-04, 2.02209E-04, 1.71761E-04, 1.30399E-03
553, 1.32908E-02, 8.05516E-03, 5.15667E-03, 4.05571E-03, 2.34765E-04, 2.02496E-04, 1.72029E-04, 1.30196E-03
554, 1.32858E-02, 8.07079E-03, 5.14587E-03, 4.04780E-03, 2.35048E-04, 2.02782E-04, 1.72297E-04, 1.29990E-03
555, 1.32795E-02, 8.08622E-03, 5.13464E-03, 4.03973E-03, 2.35334E-04, 2.03070E-04, 1.72563E-04, 1.29784E-03
556, 1.32720E-02, 8.10144E-03, 5.12300E-03, 4.03151E-03, 2.35639E-04, 2.03359E-04, 1.72829E-04, 1.29576E-03
557, 1.32633E-02, 8.11646E-03, 5.11093E-03, 4.02315E-03, 2.35946E-04, 2.03647E-04, 1.73094E-04, 1.29366E-03
558, 1.32534E-02, 8.13126E-03, 5.09844E-03, 4.01463E-03, 2.36252E-04, 2.03933E-04, 1.73358E-04, 1.29155E-03
559, 1.32423E-02, 8.14640E-03, 5.08553E-03, 4.00596E-03, 2.36559E-04, 2.04219E-04, 1.73623E-04, 1.28943E-03
560, 1.32299E-02, 8.16769E-03, 5.07221E-03, 3.99715E-03, 2.36867E-04, 2.04506E-04, 1.73887E-04, 1.28728E-03
561, 1.32164E-02, 8.18878E-03, 5.05846E-03, 3.98818E-03, 2.37173E-04, 2.04793E-04, 1.74151E-04, 1.28512E-03
562, 1.32016E-02, 8.20966E-03, 5.04430E-03, 3.97906E-03, 2.37476E-04, 2.05077E-04, 1.74415E-04, 1.28293E-03
563, 1.31857E-02, 8.23034E-03, 5.02972E-03, 3.96979E-03, 2.37777E-04, 2.05361E-04, 1.74678E-04, 1.28073E-03
564, 1.31685E-02, 8.25082E-03, 5.01472E-03, 3.97132E-03, 2.38078E-04, 2.05643E-04, 1.74940E-04, 1.27851E-03
565, 1.31501E-02, 8.27109E-03, 4.99930E-03, 3.97393E-03, 2.38379E-04, 2.05923E-04, 1.75201E-04, 1.27626E-03
566, 1.31305E-02, 8.29115E-03, 4.98347E-03, 3.97640E-03, 2.38682E-04, 2.06204E-04, 1.75462E-04, 1.27400E-03
567, 1.31097E-02, 8.31100E-03, 4.96722E-03, 3.97872E-03, 2.38991E-04, 2.06482E-04, 1.75723E-04, 1.27172E-03
568, 1.30877E-02, 8.33064E-03, 4.95056E-03, 3.98090E-03, 2.39301E-04, 2.06760E-04, 1.75984E-04, 1.26941E-03
569, 1.30991E-02, 8.35007E-03, 4.93349E-03, 3.98293E-03, 2.39610E-04, 2.07038E-04, 1.76245E-04, 1.26708E-03
570, 1.31519E-02, 8.36928E-03, 4.91600E-03, 3.98482E-03, 2.39918E-04, 2.07318E-04, 1.76505E-04, 1.26473E-03
571, 1.32038E-02, 8.38829E-03, 4.89811E-03, 3.98656E-03, 2.40226E-04, 2.07597E-04, 1.76763E-04, 1.26236E-03
572, 1.32549E-02, 8.40707E-03, 4.87980E-03, 3.98814E-03, 2.40532E-04, 2.07875E-04, 1.77020E-04, 1.25996E-03
573, 1.33051E-02, 8.42565E-03, 4.86109E-03, 3.98958E-03, 2.40839E-04, 2.08154E-04, 1.77277E-04, 1.25754E-03
574, 1.33544E-02, 8.44400E-03, 4.84197E-03, 3.99087E-03, 2.41146E-04, 2.08433E-04, 1.77532E-04, 1.25509E-03
575, 1.34029E-02, 8.46214E-03, 4.82244E-03, 3.99200E-03, 2.41456E-04, 2.08711E-04, 1.77786E-04, 1.25263E-03
576, 1.34504E-02, 8.48005E-03, 4.80251E-03, 3.99299E-03, 2.41765E-04, 2.08990E-04, 1.78038E-04, 1.25014E-03
577, 1.34971E-02, 8.49775E-03, 4.78218E-03, 3.99381E-03, 2.42075E-04, 2.09268E-04, 1.78291E-04, 1.24762E-03
578, 1.35429E-02, 8.51523E-03, 4.76144E-03, 3.99448E-03, 2.42385E-04, 2.09549E-04, 1.78544E-04, 1.24508E-03
579, 1.35877E-02, 8.53248E-03, 4.74031E-03, 3.99500E-03, 2.42693E-04, 2.09831E-04, 1.78796E-04, 1.24251E-03
580, 1.36316E-02, 8.54951E-03, 4.71877E-03, 3.99535E-03, 2.42999E-04, 2.10111E-04, 1.79048E-04, 1.23992E-03
581, 1.36746E-02, 8.56632E-03, 4.69684E-03, 3.99555E-03, 2.43304E-04, 2.10392E-04, 1.79303E-04, 1.23730E-03
582, 1.37167E-02, 8.58290E-03, 4.67451E-03, 3.99559E-03, 2.43605E-04, 2.10673E-04, 1.79557E-04, 1.23464E-03
583, 1.37578E-02, 8.59926E-03, 4.65180E-03, 3.99547E-03, 2.43905E-04, 2.10953E-04, 1.79809E-04, 1.23196E-03
584, 1.37980E-02, 8.61539E-03, 4.62869E-03, 3.99518E-03, 2.44204E-04, 2.11232E-04, 1.80062E-04, 1.22925E-03
585, 1.38372E-02, 8.63130E-03, 4.60519E-03, 3.99474E-03, 2.44503E-04, 2.11509E-04, 1.80314E-04, 1.22651E-03
586, 1.38754E-02, 8.64697E-03, 4.58130E-03, 3.99413E-03, 2.44802E-04, 2.11785E-04, 1.80564E-04, 1.22374E-03
587, 1.39127E-02, 8.66242E-03, 4.55702E-03, 3.99335E-03, 2.45107E-04, 2.12060E-04, 1.80814E-04, 1.22094E-03
588, 1.39490E-02, 8.67763E-03, 4.53237E-03, 3.99241E-03, 2.45413E-04, 2.12337E-04, 1.81065E-04, 1.21810E-03
589, 1.39843E-02, 8.69262E-03, 4.50733E-03, 3.99131E-03, 2.45717E-04, 2.12613E-04, 1.81318E-04, 1.21524E-03
590, 1.40187E-02, 8.70737E-03, 4.48191E-03, 3.99003E-03, 2.46021E-04, 2.12888E-04, 1.81571E-04, 1.21234E-03
591, 1.40520E-02, 8.72189E-03, 4.45612E-03, 3.98859E-03, 2.46322E-04, 2.13164E-04, 1.81822E-04, 1.20941E-03
592, 1.40843E-02, 8.73618E-03, 4.42995E-03, 3.98698E-03, 2.46623E-04, 2.13438E-04, 1.82077E-04, 1.20646E-03
593, 1.41157E-02, 8.75024E-03, 4.40340E-03, 3.98520E-03, 2.46922E-04, 2.13714E-04, 1.82330E-04, 1.20347E-03
594, 1.41460E-02, 8.76406E-03, 4.37649E-03, 3.98326E-03, 2.47219E-04, 2.13991E-04, 1.82582E-04, 1.20044E-03
595, 1.41753E-02, 8.77765E-03, 4.34921E-03, 3.98113E-03, 2.47517E-04, 2.14270E-04, 1.82834E-04, 1.19738E-03
596, 1.42036E-02, 8.79100E-03, 4.32156E-03, 3.97884E-03, 2.47814E-04, 2.14549E-04, 1.83086E-04, 1.19429E-03
597, 1.42308E-02, 8.80412E-03, 4.29355E-03, 3.97638E-03, 2.48109E-04, 2.14830E-04, 1.83337E-04, 1.19116E-03
598, 1.42570E-02, 8.81700E-03, 4.26518E-03, 3.97374E-03, 2.48404E-04, 2.15110E-04, 1.83590E-04, 1.18799E-03
599, 1.42822E-02, 8.82964E-03, 4.23645E-03, 3.97093E-03, 2.48700E-04, 2.15393E-04, 1.83842E-04, 1.18479E-03
600, 1.43063E-02, 8.84204E-03, 4.20736E-03, 3.96794E-03, 2.48995E-04, 2.15676E-04, 1.84093E-04, 1.18155E-03
601, 1.43294E-02, 8.85421E-03, 4.17792E-03, 3.96478E-03, 2.49289E-04, 2.15959E-04, 1.84345E-04, 1.17827E-03
602, 1.43514E-02, 8.86613E-03, 4.14814E-03, 3.96144E-03, 2.49582E-04, 2.16243E-04, 1.84596E-04, 1.17496E-03
603, 1.43724E-02, 8.87782E-03, 4.11800E-03, 3.95793E-03, 2.49875E-04, 2.16527E-04, 1.84849E-04, 1.17161E-03
604, 1.43923E-02, 8.88927E-03, 4.08752E-03, 3.95424E-03, 2.50167E-04, 2.16812E-04, 1.85101E-04, 1.16822E-03
605, 1.44111E-02, 8.90048E-03, 4.05670E-03, 3.95037E-03, 2.50457E-04, 2.17097E-04, 1.85353E-04, 1.16480E-03
606, 1.44289E-02, 8.91145E-03, 4.02554E-03, 3.94633E-03, 2.50745E-04, 2.17380E-04, 1.85605E-04, 1.16134E-03
607, 1.44456E-02, 8.92217E-03, 3.99404E-03, 3.94210E-03, 2.51031E-04, 2.17663E-04, 1.85855E-04, 1.15785E-03
608, 1.44612E-02, 8.93266E-03, 3.96222E-03, 3.93770E-03, 2.51313E-04, 2.17946E-04, 1.86105E-04, 1.15432E-03
609, 1.44757E-02, 8.94290E-03, 3.93006E-03, 3.93312E-03, 2.51595E-04, 2.18230E-04, 1.86354E-04, 1.15074E-03
610, 1.44891E-02, 8.95290E-03, 3.89757E-03, 3.92835E-03, 2.51879E-04, 2.18514E-04, 1.86603E-04, 1.14713E-03
611, 1.45015E-02, 8.96266E-03, 3.86476E-03, 3.92341E-03, 2.52163E-04, 2.18797E-04, 1.86850E-04, 1.14348E-03
612, 1.45127E-02, 8.97217E-03, 3.83163E-03, 3.91828E-03, 2.52449E-04, 2.19079E-04, 1.87099E-04, 1.13979E-03
613, 1.45228E-02, 8.98145E-03, 3.79819E-03, 3.91298E-03, 2.52735E-04, 2.19361E-04, 1.87347E-04, 1.13606E-03
614, 1.45319E-02, 8.99047E-03, 3.76442E-03, 3.90749E-03, 2.53020E-04, 2.19642E-04, 1.87595E-04, 1.13229E-03
615, 1.45398E-02, 8.99926E-03, 3.73035E-03, 3.90183E-03, 2.53305E-04, 2.19924E-04, 1.87842E-04, 1.12847E-03
616, 1.45466E-02, 9.00780E-03, 3.69597E-03, 3.89598E-03, 2.53587E-04, 2.20208E-04, 1.88090E-04, 1.12462E-03
617, 1.45523E-02, 9.01610E-03, 3.66129E-03, 3.88994E-03, 2.53868E-04, 2.20492E-04, 1.88338E-04, 1.12073E-03
618, 1.45569E-02, 9.02415E-03, 3.62630E-03, 3.88373E-03, 2.54157E-04, 2.20777E-04, 1.88586E-04, 1.11681E-03
619, 1.45604E-02, 9.03196E-03, 3.66021E-03, 3.87733E-03, 2.54458E-04, 2.21062E-04, 1.88833E-04, 1.11284E-03
620, 1.45628E-02, 9.03952E-03, 3.69629E-03, 3.87076E-03, 2.54761E-04, 2.21349E-04, 1.89080E-04, 1.10884E-03
621, 1.45640E-02, 9.04684E-03, 3.73209E-03, 3.86399E-03, 2.55067E-04, 2.21638E-04, 1.89327E-04, 1.10480E-03
622, 1.45641E-02, 9.05392E-03, 3.76761E-03, 3.85705E-03, 2.55371E-04, 2.21927E-04, 1.89572E-04, 1.10071E-03
623, 1.45631E-02, 9.06075E-03, 3.80283E-03, 3.84992E-03, 2.55674E-04, 2.22217E-04, 1.89818E-04, 1.09659E-03
624, 1.45610E-02, 9.06733E-03, 3.83776E-03, 3.84261E-03, 2.55977E-04, 2.22509E-04, 1.90064E-04, 1.09242E-03
625, 1.45577E-02, 9.07367E-03, 3.87239E-03, 3.83512E-03, 2.56280E-04, 2.22800E-04, 1.90312E-04, 1.08821E-03
626, 1.45533E-02, 9.07976E-03, 3.90673E-03, 3.82744E-03, 2.56582E-04, 2.23091E-04, 1.90557E-04, 1.08397E-03
627, 1.45478E-02, 9.08561E-03, 3.94075E-03, 3.81958E-03, 2.56884E-04, 2.23382E-04, 1.90802E-04, 1.07970E-03
628, 1.45411E-02, 9.09121E-03, 3.97447E-03, 3.81154E-03, 2.57184E-04, 2.23671E-04, 1.91046E-04, 1.07538E-03
629, 1.45333E-02, 9.09657E-03, 4.00787E-03, 3.80332E-03, 2.57482E-04, 2.23961E-04, 1.91289E-04, 1.07103E-03
630, 1.45244E-02, 9.10168E-03, 4.04096E-03, 3.79491E-03, 2.57778E-04, 2.24252E-04, 1.91533E-04, 1.06664E-03
631, 1.45143E-02, 9.10655E-03, 4.07372E-03, 3.78632E-03, 2.58072E-04, 2.24543E-04, 1.91778E-04, 1.06222E-03
632, 1.45031E-02, 9.11117E-03, 4.10617E-03, 3.77755E-03, 2.58365E-04, 2.24832E-04, 1.92024E-04, 1.05776E-03
633, 1.44907E-02, 9.11555E-03, 4.13829E-03, 3.76860E-03, 2.58658E-04, 2.25120E-04, 1.92268E-04, 1.05326E-03
634, 1.44772E-02, 9.11969E-03, 4.17007E-03, 3.75947E-03, 2.58952E-04, 2.25408E-04, 1.92512E-04, 1.04873E-03
635, 1.44626E-02, 9.12435E-03, 4.20152E-03, 3.75015E-03, 2.59246E-04, 2.25696E-04, 1.92756E-04, 1.04417E-03
636, 1.44468E-02, 9.13711E-03, 4.23264E-03, 3.74066E-03, 2.59541E-04, 2.25982E-04, 1.93002E-04, 1.03957E-03
637, 1.44299E-02, 9.14961E-03, 4.26341E-03, 3.73098E-03, 2.59838E-04, 2.26267E-04, 1.93249E-04, 1.03494E-03
638, 1.44118E-02, 9.16184E-03, 4.29384E-03, 3.72112E-03, 2.60131E-04, 2.26550E-04, 1.93497E-04, 1.03027E-03
639, 1.43926E-02, 9.17382E-03, 4.32393E-03, 3.71109E-03, 2.60422E-04, 2.26832E-04, 1.93745E-04, 1.02558E-03
640, 1.43722E-02, 9.18553E-03, 4.35366E-03, 3.70087E-03, 2.60710E-04, 2.27114E-04, 1.93993E-04, 1.02085E-03
641, 1.43507E-02, 9.19698E-03, 4.38304E-03, 3.69048E-03, 2.60995E-04, 2.27395E-04, 1.94239E-04, 1.01609E-03
642, 1.43281E-02, 9.20816E-03, 4.41206E-03, 3.67991E-03, 2.61280E-04, 2.27678E-04, 1.94485E-04, 1.01129E-03
643, 1.43043E-02, 9.21908E-03, 4.44072E-03, 3.66916E-03, 2.61563E-04, 2.27962E-04, 1.94730E-04, 1.00647E-03
644, 1.42794E-02, 9.22973E-03, 4.46902E-03, 3.65824E-03, 2.61845E-04, 2.28244E-04, 1.94974E-04, 1.00161E-03
645, 1.42534E-02, 9.24012E-03, 4.49696E-03, 3.64714E-03, 2.62125E-04, 2.28527E-04, 1.95217E-04, 9.96721E-04
646, 1.42262E-02, 9.25024E-03, 4.52452E-03, 3.63586E-03, 2.62409E-04, 2.28810E-04, 1.95459E-04, 9.91806E-04
647, 1.41978E-02, 9.26009E-03, 4.55172E-03, 3.62441E-03, 2.62697E-04, 2.29092E-04, 1.95700E-04, 9.86859E-04
648, 1.41683E-02, 9.26967E-03, 4.57854E-03, 3.61278E-03, 2.62986E-04, 2.29375E-04, 1.95939E-04, 9.81885E-04
649, 1.41377E-02, 9.27899E-03, 4.60498E-03, 3.60098E-03, 2.63282E-04, 2.29656E-04, 1.96178E-04, 9.76889E-04
650, 1.41060E-02, 9.28804E-03, 4.63104E-03, 3.58901E-03, 2.63579E-04, 2.29940E-04, 1.96416E-04, 9.71866E-04
651, 1.40770E-02, 9.29681E-03, 4.65672E-03, 3.57686E-03, 2.63875E-04, 2.30225E-04, 1.96654E-04, 9.66813E-04
652, 1.41403E-02, 9.30532E-03, 4.68201E-03, 3.56455E-03, 2.64171E-04, 2.30511E-04, 1.96891E-04, 9.61729E-04
653, 1.42028E-02, 9.31356E-03, 4.70692E-03, 3.55206E-03, 2.64465E-04, 2.30795E-04, 1.97129E-04, 9.56617E-04
654, 1.42643E-02, 9.32153E-03, 4.73143E-03, 3.53941E-03, 2.64760E-04, 2.31079E-04, 1.97367E-04, 9.51482E-04
655, 1.43250E-02, 9.32922E-03, 4.75555E-03, 3.52659E-03, 2.65056E-04, 2.31362E-04, 1.97606E-04, 9.46320E-04
656, 1.43847E-02, 9.33665E-03, 4.77928E-03, 3.51360E-03, 2.65354E-04, 2.31644E-04, 1.97845E-04, 9.41136E-04
657, 1.44436E-02, 9.34380E-03, 4.80260E-03, 3.50044E-03, 2.65652E-04, 2.31927E-04, 1.98084E-04, 9.35934E-04
658, 1.45015E-02, 9.35068E-03, 4.82553E-03, 3.48712E-03, 2.65948E-04, 2.32211E-04, 1.98322E-04, 9.30708E-04
659, 1.45585E-02, 9.35729E-03, 4.84805E-03, 3.47364E-03, 2.66243E-04, 2.32495E-04, 1.98561E-04, 9.25458E-04
660, 1.46146E-02, 9.36363E-03, 4.87017E-03, 3.45999E-03, 2.66534E-04, 2.32777E-04, 1.98801E-04, 9.20185E-04
661, 1.46698E-02, 9.36969E-03, 4.89188E-03, 3.44618E-03, 2.66824E-04, 2.33060E-04, 1.99040E-04, 9.14892E-04
662, 1.47241E-02, 9.37548E-03, 4.91318E-03, 3.43221E-03, 2.67113E-04, 2.33344E-04, 1.99280E-04, 9.09579E-04
663, 1.47775E-02, 9.38100E-03, 4.93407E-03, 3.41808E-03, 2.67401E-04, 2.33626E-04, 1.99520E-04, 9.04248E-04
664, 1.48299E-02, 9.38624E-03, 4.95454E-03, 3.40379E-03, 2.67688E-04, 2.33908E-04, 1.99760E-04, 8.98894E-04
665, 1.48814E-02, 9.39121E-03, 4.97460E-03, 3.38935E-03, 2.67974E-04, 2.34189E-04, 1.99998E-04, 8.93519E-04
666, 1.49320E-02, 9.39591E-03, 4.99424E-03, 3.37474E-03, 2.68259E-04, 2.34470E-04, 2.00237E-04, 8.88128E-04
667, 1.49816E-02, 9.40033E-03, 5.01346E-03, 3.35999E-03, 2.68543E-04, 2.34750E-04, 2.00475E-04, 8.82721E-04
668, 1.50304E-02, 9.40448E-03, 5.03225E-03, 3.34864E-03, 2.68826E-04, 2.35030E-04, 2.00711E-04, 8.77302E-04
669, 1.50782E-02, 9.40836E-03, 5.05063E-03, 3.34541E-03, 2.69110E-04, 2.35309E-04, 2.00946E-04, 8.71865E-04
670, 1.51250E-02, 9.41196E-03, 5.06857E-03, 3.34204E-03, 2.69394E-04, 2.35589E-04, 2.01181E-04, 8.66412E-04
671, 1.51710E-02, 9.41529E-03, 5.08609E-03, 3.33851E-03, 2.69679E-04, 2.35869E-04, 2.01417E-04, 8.60949E-04
672, 1.52160E-02, 9.41834E-03, 5.10319E-03, 3.33484E-03, 2.69964E-04, 2.36146E-04, 2.01652E-04, 8.55474E-04
673, 1.52601E-02, 9.42113E-03, 5.11985E-03, 3.33101E-03, 2.70250E-04, 2.36422E-04, 2.01887E-04, 8.49985E-04
674, 1.53032E-02, 9.42363E-03, 5.13607E-03, 3.32704E-03, 2.70536E-04, 2.36701E-04, 2.02122E-04, 8.44483E-04
675, 1.53454E-02, 9.42587E-03, 5.15187E-03, 3.32291E-03, 2.70821E-04, 2.36979E-04, 2.02355E-04, 8.38973E-04
676, 1.53866E-02, 9.42782E-03, 5.16723E-03, 3.31864E-03, 2.71105E-04, 2.37257E-04, 2.02588E-04, 8.33455E-04
677, 1.54270E-02, 9.42951E-03, 5.18215E-03, 3.31421E-03, 2.71388E-04, 2.37535E-04, 2.02821E-04, 8.27929E-04
678, 1.54663E-02, 9.43092E-03, 5.19663E-03, 3.30964E-03, 2.71671E-04, 2.37814E-04, 2.03053E-04, 8.22399E-04
679, 1.55048E-02, 9.43206E-03, 5.21067E-03, 3.30492E-03, 2.71954E-04, 2.38096E-04, 2.03285E-04, 8.16866E-04
680, 1.55423E-02, 9.43293E-03, 5.22427E-03, 3.30005E-03, 2.72235E-04, 2.38378E-04, 2.03516E-04, 8.11328E-04
681, 1.55789E-02, 9.43352E-03, 5.23743E-03, 3.29504E-03, 2.72517E-04, 2.38660E-04, 2.03746E-04, 8.05790E-04
682, 1.56145E-02, 9.43384E-03, 5.25015E-03, 3.28988E-03, 2.72799E-04, 2.38943E-04, 2.03975E-04, 8.00256E-04
683, 1.56492E-02, 9.43389E-03, 5.26242E-03, 3.28457E-03, 2.73083E-04, 2.39228E-04, 2.04205E-04, 7.94718E-04
684, 1.56829E-02, 9.43366E-03, 5.27425E-03, 3.27912E-03, 2.73365E-04, 2.39514E-04, 2.04436E-04, 7.89174E-04
685, 1.57157E-02, 9.43317E-03, 5.28562E-03, 3.27352E-03, 2.73651E-04, 2.39803E-04, 2.04665E-04, 7.83634E-04
686, 1.57476E-02, 9.43240E-03, 5.29656E-03, 3.26778E-03, 2.73937E-04, 2.40091E-04, 2.04898E-04, 7.78096E-04
687, 1.57785E-02, 9.43136E-03, 5.30704E-03, 3.26189E-03, 2.74227E-04, 2.40378E-04, 2.05133E-04, 7.72564E-04
688, 1.58085E-02, 9.43005E-03, 5.31707E-03, 3.25586E-03, 2.74520E-04, 2.40663E-04, 2.05368E-04, 7.67045E-04
689, 1.58376E-02, 9.42847E-03, 5.32665E-03, 3.24970E-03, 2.74814E-04, 2.40947E-04, 2.05605E-04, 7.61534E-04
690, 1.58657E-02, 9.42662E-03, 5.33578E-03, 3.24338E-03, 2.75109E-04, 2.41231E-04, 2.05843E-04, 7.56032E-04
691, 1.58929E-02, 9.42450E-03, 5.34446E-03, 3.23693E-03, 2.75404E-04, 2.41514E-04, 2.06081E-04, 7.50539E-04
692, 1.59191E-02, 9.42892E-03, 5.35268E-03, 3.23034E-03, 2.75696E-04, 2.41795E-04, 2.06317E-04, 7.45062E-04
693, 1.59445E-02, 9.44087E-03, 5.36045E-03, 3.22361E-03, 2.75986E-04, 2.42075E-04, 2.06553E-04, 7.39595E-04
694, 1.59689E-02, 9.45256E-03, 5.36777E-03, 3.21674E-03, 2.76276E-04, 2.42357E-04, 2.06790E-04, 7.34146E-04
695, 1.59923E-02, 9.46400E-03, 5.37463E-03, 3.20974E-03, 2.76566E-04, 2.42641E-04, 2.07026E-04, 7.28712E-04
