time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p
165, 2.88681E-15, 1.65814E-15, 1.72591E-15, 6.31243E-15
166, 3.08353E-15, 1.65527E-15, 1.91986E-15, 5.89017E-15
167, 2.89468E-15, 1.65244E-15, 1.72983E-15, 6.57380E-15
168, 2.89841E-15, 1.23723E-15, 1.53936E-15, 6.91223E-15
169, 2.51509E-15, 1.23517E-15, 1.54107E-15, 6.43521E-15
170, 2.71180E-15, 1.64419E-15, 1.54278E-15, 6.06387E-15
171, 2.52100E-15, 1.64152E-15, 1.73753E-15, 6.14044E-15
172, 2.52378E-15, 1.43404E-15, 1.54614E-15, 7.47412E-15
173, 2.52645E-15, 1.43178E-15, 1.35433E-15, 6.69462E-15
174, 2.33446E-15, 1.63378E-15, 1.54945E-15, 6.37522E-15
175, 2.53143E-15, 1.63128E-15, 1.55108E-15, 6.16685E-15
176, 2.33884E-15, 1.62882E-15, 1.55269E-15, 5.47708E-15
177, 2.34087E-15, 2.03301E-15, 1.55428E-15, 7.30953E-15
178, 2.53801E-15, 2.03005E-15, 1.55585E-15, 6.65070E-15
179, 2.34458E-15, 1.62172E-15, 1.55740E-15, 6.99803E-15
180, 1.95522E-15, 1.61943E-15, 1.55893E-15, 6.91043E-15
181, 2.15218E-15, 1.61719E-15, 1.56043E-15, 6.25157E-15
182, 2.15351E-15, 1.61499E-15, 1.56192E-15, 6.72449E-15
183, 2.35062E-15, 1.61284E-15, 1.56338E-15, 7.02401E-15
184, 2.15585E-15, 1.61073E-15, 1.56481E-15, 7.34741E-15
185, 1.96078E-15, 1.60866E-15, 1.56622E-15, 6.23338E-15
186, 2.35392E-15, 1.60663E-15, 1.76356E-15, 5.05821E-15
187, 1.96232E-15, 1.60465E-15, 1.96121E-15, 6.07612E-15
188, 1.96293E-15, 1.60271E-15, 1.96288E-15, 6.04495E-15
189, 2.35614E-15, 1.60082E-15, 1.57160E-15, 6.85804E-15
190, 2.35664E-15, 1.59896E-15, 1.57288E-15, 5.42069E-15
191, 2.35702E-15, 1.39751E-15, 1.57413E-15, 6.74283E-15
192, 1.96440E-15, 1.59538E-15, 1.57535E-15, 6.57047E-15
193, 1.96452E-15, 1.19524E-15, 1.37947E-15, 6.88462E-15
194, 2.35744E-15, 1.59197E-15, 1.57769E-15, 5.71446E-15
195, 1.96445E-15, 1.59033E-15, 1.57882E-15, 7.12509E-15
196, 2.35712E-15, 1.58873E-15, 1.57991E-15, 7.56310E-15
197, 2.35678E-15, 1.58717E-15, 1.58097E-15, 7.43314E-15
198, 1.96360E-15, 1.58565E-15, 1.58200E-15, 6.36549E-15
199, 1.96312E-15, 1.58418E-15, 1.58300E-15, 5.75829E-15
200, 1.96255E-15, 1.58275E-15, 1.58397E-15, 6.55156E-15
201, 1.96188E-15, 1.58136E-15, 1.58490E-15, 6.25170E-15
202, 1.96111E-15, 1.18501E-15, 1.58580E-15, 5.86413E-15
203, 1.96026E-15, 1.18403E-15, 1.78499E-15, 6.87971E-15
204, 1.95931E-15, 1.57744E-15, 1.78593E-15, 5.58606E-15
205, 2.34992E-15, 1.57622E-15, 1.78682E-15, 5.67164E-15
206, 2.34856E-15, 1.57504E-15, 1.58905E-15, 6.41625E-15
207, 2.05371E-15, 1.18043E-15, 1.58978E-15, 8.57215E-15
208, 2.34553E-15, 1.17961E-15, 1.39166E-15, 6.31547E-15
209, 2.34387E-15, 1.17882E-15, 1.39224E-15, 5.80773E-15
210, 2.24451E-15, 1.57075E-15, 1.59175E-15, 6.04800E-15
211, 2.24273E-15, 1.17733E-15, 1.39330E-15, 6.40822E-15
212, 2.24085E-15, 1.56885E-15, 1.59290E-15, 5.78588E-15
213, 2.53091E-15, 1.56797E-15, 1.79259E-15, 7.25683E-15
214, 2.23682E-15, 1.17534E-15, 1.59390E-15, 6.69850E-15
215, 2.33185E-15, 1.17474E-15, 1.59436E-15, 5.87573E-15
216, 2.32953E-15, 1.17417E-15, 1.59478E-15, 7.66798E-15
217, 2.32713E-15, 1.17363E-15, 1.59516E-15, 5.84585E-15
218, 2.71209E-15, 1.56417E-15, 1.59551E-15, 6.04764E-15
219, 2.32208E-15, 1.56353E-15, 1.59583E-15, 6.09225E-15
220, 2.12616E-15, 1.56294E-15, 1.59612E-15, 5.04631E-15
221, 2.31674E-15, 1.56238E-15, 1.19728E-15, 6.00231E-15
222, 2.31396E-15, 1.56187E-15, 1.19745E-15, 6.48090E-15
223, 2.11851E-15, 1.56140E-15, 1.19759E-15, 5.80088E-15
224, 2.40436E-15, 1.56097E-15, 1.19770E-15, 6.21617E-15
225, 2.30520E-15, 1.56058E-15, 1.19780E-15, 5.48104E-15
226, 2.49400E-15, 1.56023E-15, 1.19787E-15, 6.32454E-15
227, 2.49064E-15, 1.55992E-15, 1.59722E-15, 7.02209E-15
228, 2.48720E-15, 1.55965E-15, 1.59725E-15, 7.51360E-15
229, 2.48371E-15, 1.55942E-15, 1.59726E-15, 6.32391E-15
230, 2.67093E-15, 1.55923E-15, 1.59723E-15, 7.09074E-15
231, 2.47653E-15, 1.55908E-15, 1.59717E-15, 5.18195E-15
232, 2.66307E-15, 1.55897E-15, 1.19781E-15, 5.79554E-15
233, 2.84898E-15, 1.55889E-15, 1.19773E-15, 6.35632E-15
234, 2.84460E-15, 1.55886E-15, 1.19762E-15, 7.18206E-15
235, 2.84016E-15, 1.55887E-15, 1.39707E-15, 6.15567E-15
236, 2.83565E-15, 1.55891E-15, 1.59646E-15, 5.50424E-15
237, 3.01982E-15, 1.55899E-15, 1.39670E-15, 5.49238E-15
238, 3.20331E-15, 1.55911E-15, 1.19698E-15, 5.19218E-15
239, 3.19799E-15, 1.55927E-15, 1.19677E-15, 5.71929E-15
240, 3.19260E-15, 1.55947E-15, 1.19654E-15, 6.94392E-15
241, 3.37463E-15, 1.16978E-15, 1.39568E-15, 6.70166E-15
242, 3.18163E-15, 1.16998E-15, 1.39537E-15, 5.66526E-15
243, 3.36287E-15, 1.17022E-15, 1.39504E-15, 5.62901E-15
244, 3.17040E-15, 1.56064E-15, 1.19544E-15, 5.40629E-15
245, 2.97853E-15, 1.17077E-15, 1.59350E-15, 5.44463E-15
246, 2.78728E-15, 1.56145E-15, 1.39392E-15, 5.04436E-15
247, 2.59666E-15, 1.56191E-15, 1.39351E-15, 6.44382E-15
248, 2.59182E-15, 1.56240E-15, 1.59209E-15, 6.01463E-15
249, 2.77171E-15, 1.56294E-15, 1.59158E-15, 5.23461E-15
250, 2.58199E-15, 1.56351E-15, 1.59104E-15, 5.39759E-15
