time_step, rms_u, rms_v, rms_w, rms_p
182, 4.04154E-01, 4.52662E-01, 6.23784E-01, 2.40834E-01
183, 4.03873E-01, 4.52622E-01, 6.23770E-01, 2.40682E-01
184, 4.03591E-01, 4.52582E-01, 6.23756E-01, 2.40530E-01
185, 4.03310E-01, 4.52544E-01, 6.23742E-01, 2.40378E-01
186, 4.03028E-01, 4.52508E-01, 6.23728E-01, 2.40226E-01
187, 4.02746E-01, 4.52473E-01, 6.23713E-01, 2.40075E-01
188, 4.02464E-01, 4.52439E-01, 6.23698E-01, 2.39923E-01
189, 4.02181E-01, 4.52407E-01, 6.23683E-01, 2.39772E-01
190, 4.01899E-01, 4.52376E-01, 6.23668E-01, 2.39621E-01
191, 4.01617E-01, 4.52346E-01, 6.23652E-01, 2.39470E-01
192, 4.01334E-01, 4.52318E-01, 6.23636E-01, 2.39319E-01
193, 4.01051E-01, 4.52291E-01, 6.23620E-01, 2.39168E-01
194, 4.00768E-01, 4.52265E-01, 6.23603E-01, 2.39017E-01
195, 4.00485E-01, 4.52241E-01, 6.23587E-01, 2.38867E-01
196, 4.00202E-01, 4.52218E-01, 6.23570E-01, 2.38716E-01
197, 3.99919E-01, 4.52196E-01, 6.23553E-01, 2.38566E-01
198, 3.99635E-01, 4.52176E-01, 6.23535E-01, 2.38415E-01
199, 3.99352E-01, 4.52157E-01, 6.23518E-01, 2.38265E-01
200, 3.99068E-01, 4.52140E-01, 6.23500E-01, 2.38115E-01
201, 3.98784E-01, 4.52123E-01, 6.23481E-01, 2.37965E-01
202, 3.98500E-01, 4.52108E-01, 6.23463E-01, 2.37815E-01
203, 3.98216E-01, 4.52095E-01, 6.23444E-01, 2.37665E-01
204, 3.97932E-01, 4.52083E-01, 6.23426E-01, 2.37516E-01
205, 3.97647E-01, 4.52072E-01, 6.23407E-01, 2.37366E-01
206, 3.97363E-01, 4.52062E-01, 6.23387E-01, 2.37217E-01
207, 3.97078E-01, 4.52053E-01, 6.23368E-01, 2.37067E-01
208, 3.96794E-01, 4.52046E-01, 6.23348E-01, 2.36918E-01
209, 3.96509E-01, 4.52041E-01, 6.23328E-01, 2.36769E-01
210, 3.96224E-01, 4.52036E-01, 6.23308E-01, 2.36619E-01
211, 3.95939E-01, 4.52033E-01, 6.23287E-01, 2.36470E-01
212, 3.95653E-01, 4.52031E-01, 6.23267E-01, 2.36321E-01
213, 3.95368E-01, 4.52031E-01, 6.23246E-01, 2.36172E-01
214, 3.95083E-01, 4.52031E-01, 6.23225E-01, 2.36023E-01
215, 3.94797E-01, 4.52033E-01, 6.23203E-01, 2.35874E-01
216, 3.94512E-01, 4.52036E-01, 6.23182E-01, 2.35725E-01
217, 3.94226E-01, 4.52041E-01, 6.23160E-01, 2.35577E-01
218, 3.93940E-01, 4.52047E-01, 6.23138E-01, 2.35428E-01
219, 3.93654E-01, 4.52054E-01, 6.23116E-01, 2.35279E-01
220, 3.93368E-01, 4.52062E-01, 6.23093E-01, 2.35131E-01
221, 3.93082E-01, 4.52072E-01, 6.23071E-01, 2.34982E-01
222, 3.92795E-01, 4.52082E-01, 6.23048E-01, 2.34833E-01
223, 3.92509E-01, 4.52094E-01, 6.23025E-01, 2.34685E-01
224, 3.92222E-01, 4.52108E-01, 6.23002E-01, 2.34536E-01
225, 3.91936E-01, 4.52122E-01, 6.22978E-01, 2.34388E-01
226, 3.91649E-01, 4.52138E-01, 6.22954E-01, 2.34239E-01
227, 3.91362E-01, 4.52155E-01, 6.22931E-01, 2.34091E-01
228, 3.91076E-01, 4.52173E-01, 6.22906E-01, 2.33942E-01
229, 3.90789E-01, 4.52193E-01, 6.22882E-01, 2.33794E-01
230, 3.90501E-01, 4.52213E-01, 6.22858E-01, 2.33645E-01
231, 3.90214E-01, 4.52235E-01, 6.22833E-01, 2.33497E-01
232, 3.89927E-01, 4.52258E-01, 6.22808E-01, 2.33349E-01
233, 3.89640E-01, 4.52282E-01, 6.22783E-01, 2.33200E-01
234, 3.89352E-01, 4.52308E-01, 6.22758E-01, 2.33052E-01
235, 3.89065E-01, 4.52335E-01, 6.22732E-01, 2.32903E-01
236, 3.88777E-01, 4.52363E-01, 6.22706E-01, 2.32755E-01
237, 3.88490E-01, 4.52392E-01, 6.22680E-01, 2.32606E-01
238, 3.88202E-01, 4.52422E-01, 6.22654E-01, 2.32458E-01
239, 3.87914E-01, 4.52453E-01, 6.22628E-01, 2.32309E-01
240, 3.87626E-01, 4.52486E-01, 6.22601E-01, 2.32160E-01
241, 3.87338E-01, 4.52520E-01, 6.22575E-01, 2.32012E-01
242, 3.87050E-01, 4.52555E-01, 6.22548E-01, 2.31863E-01
243, 3.86762E-01, 4.52591E-01, 6.22521E-01, 2.31714E-01
244, 3.86474E-01, 4.52628E-01, 6.22493E-01, 2.31566E-01
245, 3.86186E-01, 4.52666E-01, 6.22466E-01, 2.31417E-01
246, 3.85898E-01, 4.52706E-01, 6.22438E-01, 2.31268E-01
247, 3.85609E-01, 4.52747E-01, 6.22410E-01, 2.31119E-01
248, 3.85321E-01, 4.52788E-01, 6.22382E-01, 2.30970E-01
249, 3.85033E-01, 4.52831E-01, 6.22354E-01, 2.30821E-01
250, 3.84744E-01, 4.52876E-01, 6.22325E-01, 2.30672E-01
251, 3.84456E-01, 4.52921E-01, 6.22296E-01, 2.30523E-01
252, 3.84167E-01, 4.52967E-01, 6.22267E-01, 2.30374E-01
