time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p
205, 1.52266E-04, 7.66549E-05, 5.45079E-05, 3.65820E-05
206, 1.52383E-04, 7.62941E-05, 5.53550E-05, 3.65173E-05
207, 1.52328E-04, 7.58952E-05, 5.61436E-05, 3.64163E-05
208, 1.52097E-04, 7.54613E-05, 5.68726E-05, 3.62796E-05
209, 1.51688E-04, 7.49953E-05, 5.75411E-05, 3.61073E-05
210, 1.51100E-04, 7.45001E-05, 5.81483E-05, 3.59001E-05
211, 1.50330E-04, 7.39785E-05, 5.86938E-05, 3.56585E-05
212, 1.49379E-04, 7.34334E-05, 5.91773E-05, 3.53829E-05
213, 1.48246E-04, 7.33249E-05, 5.95985E-05, 3.50740E-05
214, 1.46932E-04, 7.32270E-05, 5.99576E-05, 3.47323E-05
215, 1.45439E-04, 7.30753E-05, 6.02548E-05, 3.43584E-05
216, 1.43768E-04, 7.28696E-05, 6.04905E-05, 3.39531E-05
217, 1.41922E-04, 7.26101E-05, 6.12299E-05, 3.37890E-05
218, 1.39904E-04, 7.22970E-05, 6.22338E-05, 3.37684E-05
219, 1.37717E-04, 7.19305E-05, 6.31737E-05, 3.37074E-05
220, 1.35366E-04, 7.22628E-05, 6.40480E-05, 3.36061E-05
221, 1.32856E-04, 7.25504E-05, 6.48551E-05, 3.34649E-05
222, 1.30191E-04, 7.27874E-05, 6.55939E-05, 3.32839E-05
223, 1.27377E-04, 7.29732E-05, 6.62632E-05, 3.30636E-05
224, 1.24421E-04, 7.31072E-05, 6.68624E-05, 3.28043E-05
225, 1.21328E-04, 7.31886E-05, 6.73908E-05, 3.25067E-05
226, 1.18105E-04, 7.32171E-05, 6.78481E-05, 3.21714E-05
227, 1.14758E-04, 7.33352E-05, 6.82342E-05, 3.17989E-05
228, 1.11296E-04, 7.37359E-05, 6.85492E-05, 3.13902E-05
229, 1.07724E-04, 7.41012E-05, 6.87934E-05, 3.09459E-05
230, 1.04050E-04, 7.44313E-05, 6.89672E-05, 3.04670E-05
231, 1.00283E-04, 7.47263E-05, 6.91894E-05, 2.99545E-05
232, 9.64289E-05, 7.49862E-05, 7.00239E-05, 2.96349E-05
233, 9.24965E-05, 7.52111E-05, 7.07992E-05, 2.94793E-05
