time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p
286, 7.68238E-06, 4.24847E-06, 2.77328E-06, 1.37062E-08
287, 7.55613E-06, 4.20581E-06, 2.76243E-06, 1.32983E-08
288, 7.42718E-06, 4.16196E-06, 2.74855E-06, 1.28788E-08
289, 7.29578E-06, 4.11698E-06, 2.73172E-06, 1.24483E-08
290, 7.16219E-06, 4.07095E-06, 2.71204E-06, 1.20077E-08
291, 7.02666E-06, 4.02393E-06, 2.68960E-06, 1.15578E-08
292, 6.88945E-06, 3.97599E-06, 2.66449E-06, 1.11140E-08
293, 6.75079E-06, 3.92718E-06, 2.63682E-06, 1.07449E-08
294, 6.61093E-06, 3.87758E-06, 2.60670E-06, 1.03713E-08
295, 6.47011E-06, 3.82725E-06, 2.57422E-06, 9.99396E-09
296, 6.32854E-06, 3.77624E-06, 2.53950E-06, 9.61353E-09
297, 6.18646E-06, 3.72462E-06, 2.50264E-06, 9.52768E-09
298, 6.04409E-06, 3.67244E-06, 2.46375E-06, 9.62465E-09
299, 5.91458E-06, 3.61976E-06, 2.42294E-06, 9.70285E-09
300, 5.85092E-06, 3.56663E-06, 2.38032E-06, 9.76277E-09
301, 5.78117E-06, 3.51312E-06, 2.33601E-06, 9.80485E-09
302, 5.70561E-06, 3.45926E-06, 2.29011E-06, 9.82965E-09
303, 5.62457E-06, 3.40511E-06, 2.24274E-06, 9.83755E-09
304, 5.53833E-06, 3.35072E-06, 2.19400E-06, 9.82919E-09
305, 5.44721E-06, 3.29614E-06, 2.14403E-06, 9.80507E-09
306, 5.35151E-06, 3.24142E-06, 2.09291E-06, 9.76572E-09
307, 5.25153E-06, 3.18659E-06, 2.04077E-06, 9.71171E-09
308, 5.14759E-06, 3.13171E-06, 1.98772E-06, 9.64362E-09
309, 5.03999E-06, 3.07680E-06, 1.93386E-06, 9.56201E-09
310, 4.92902E-06, 3.02192E-06, 1.87930E-06, 9.46744E-09
311, 4.81499E-06, 2.96711E-06, 1.82415E-06, 9.36047E-09
312, 4.69820E-06, 2.91239E-06, 1.76851E-06, 9.24168E-09
313, 4.57895E-06, 2.85780E-06, 1.71249E-06, 9.11167E-09
314, 4.45751E-06, 2.80339E-06, 1.65619E-06, 8.97098E-09
315, 4.33419E-06, 2.74917E-06, 1.59971E-06, 8.82014E-09
316, 4.20925E-06, 2.69518E-06, 1.54314E-06, 8.65974E-09
317, 4.08299E-06, 2.64146E-06, 1.48658E-06, 8.49033E-09
318, 3.95566E-06, 2.58802E-06, 1.43013E-06, 8.31241E-09
319, 3.92472E-06, 2.53489E-06, 1.37387E-06, 8.12659E-09
320, 3.91975E-06, 2.48211E-06, 1.31789E-06, 8.01729E-09
321, 3.90875E-06, 2.42969E-06, 1.26228E-06, 7.98635E-09
322, 3.89187E-06, 2.37765E-06, 1.20712E-06, 7.95251E-09
323, 3.86924E-06, 2.32602E-06, 1.15248E-06, 7.91579E-09
324, 3.84105E-06, 2.27481E-06, 1.09846E-06, 7.87627E-09
325, 3.80744E-06, 2.22405E-06, 1.04510E-06, 7.83394E-09
326, 3.76859E-06, 2.17374E-06, 1.02478E-06, 7.78884E-09
327, 3.72468E-06, 2.12391E-06, 1.02196E-06, 7.74097E-09
328, 3.67590E-06, 2.07457E-06, 1.01690E-06, 7.69040E-09
329, 3.62243E-06, 2.02574E-06, 1.00964E-06, 7.63704E-09
330, 3.56446E-06, 1.97742E-06, 1.00027E-06, 7.58103E-09
331, 3.50219E-06, 1.92962E-06, 9.88858E-07, 7.52227E-09
332, 3.43582E-06, 1.88236E-06, 9.75478E-07, 7.46084E-09
