time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p
146, 2.97999E-15, 2.43629E-15, 2.14541E-15, 9.64693E-15
147, 2.68616E-15, 2.19179E-15, 2.14567E-15, 9.35028E-15
148, 2.98928E-15, 2.43433E-15, 2.50359E-15, 1.61912E-14
149, 2.39515E-15, 2.06832E-15, 2.50389E-15, 8.13366E-15
150, 2.69876E-15, 2.18906E-15, 2.14646E-15, 1.35536E-14
151, 2.40265E-15, 2.18812E-15, 2.14673E-15, 9.71195E-15
152, 3.00802E-15, 2.43017E-15, 2.14701E-15, 8.72757E-15
153, 2.41019E-15, 1.94326E-15, 2.14728E-15, 1.19853E-14
154, 3.01747E-15, 2.18517E-15, 2.14756E-15, 9.50111E-15
155, 2.71999E-15, 2.30549E-15, 2.14785E-15, 9.35737E-15
156, 2.72428E-15, 2.42567E-15, 2.68517E-15, 1.53240E-14
157, 2.72857E-15, 2.42450E-15, 2.50650E-15, 9.79036E-15
158, 2.42923E-15, 2.42331E-15, 2.32778E-15, 1.14373E-14
159, 3.04134E-15, 2.42209E-15, 2.32811E-15, 1.20818E-14
160, 2.74153E-15, 2.90503E-15, 2.50755E-15, 9.82950E-15
161, 2.74588E-15, 2.41961E-15, 2.32877E-15, 1.25713E-14
162, 2.75023E-15, 2.41833E-15, 2.86659E-15, 1.20035E-14
163, 3.06067E-15, 2.41704E-15, 2.15026E-15, 1.64474E-14
164, 3.06553E-15, 2.41573E-15, 2.86744E-15, 1.19400E-14
165, 2.76337E-15, 2.41440E-15, 2.86787E-15, 1.01479E-14
166, 3.07530E-15, 2.41304E-15, 2.15123E-15, 9.44467E-15
167, 3.38822E-15, 2.41167E-15, 2.51016E-15, 9.66552E-15
168, 3.39363E-15, 2.65131E-15, 2.51055E-15, 1.24794E-14
169, 3.39905E-15, 2.40888E-15, 2.15225E-15, 1.53004E-14
170, 3.40448E-15, 2.40745E-15, 2.87012E-15, 1.04686E-14
171, 3.09994E-15, 2.88720E-15, 2.15294E-15, 1.15044E-14
172, 3.41539E-15, 2.64499E-15, 2.51219E-15, 1.07509E-14
173, 3.73186E-15, 2.40305E-15, 2.51261E-15, 1.06361E-14
174, 3.73784E-15, 2.88186E-15, 2.51304E-15, 9.87935E-15
175, 4.05583E-15, 2.52003E-15, 2.51347E-15, 1.82734E-14
176, 3.74986E-15, 2.63834E-15, 2.69348E-15, 9.26033E-15
177, 3.44290E-15, 2.51677E-15, 2.87355E-15, 1.22332E-14
178, 3.44844E-15, 2.87442E-15, 2.51481E-15, 9.60478E-15
179, 3.13999E-15, 2.87251E-15, 2.87459E-15, 9.03525E-15
180, 3.45955E-15, 2.51175E-15, 2.87513E-15, 1.10488E-14
181, 3.15012E-15, 2.39051E-15, 2.51621E-15, 1.04611E-14
182, 3.15520E-15, 2.38887E-15, 2.87622E-15, 9.77888E-15
183, 3.16029E-15, 2.38720E-15, 3.23637E-15, 1.05760E-14
184, 3.48194E-15, 2.38552E-15, 2.87734E-15, 1.02227E-14
185, 3.17051E-15, 2.86058E-15, 2.87791E-15, 1.09161E-14
186, 3.17564E-15, 2.85852E-15, 2.87849E-15, 9.89532E-15
187, 3.18077E-15, 2.49939E-15, 3.23897E-15, 9.83262E-15
188, 3.18592E-15, 2.37862E-15, 3.23964E-15, 1.23852E-14
189, 3.51018E-15, 2.61454E-15, 3.24032E-15, 8.22184E-15
190, 3.51587E-15, 2.61257E-15, 3.24101E-15, 1.03858E-14
191, 3.52156E-15, 2.61059E-15, 3.60191E-15, 1.11154E-14
192, 3.20661E-15, 2.72717E-15, 3.24243E-15, 8.90929E-15
193, 3.21181E-15, 2.36962E-15, 2.88280E-15, 9.40109E-15
